Month,Year,County,Med_Sales,Rec_Sales,Med_Blank_Code,Rec_Blank_Code
10,2015,Sedgwick,,,NR,NR
10,2015,Summit,215459,968236,,
10,2015,Teller,,,NR,NL
10,2015,Washington,,,NL,NL
10,2015,Weld,418307,1908470,,
10,2015,Yuma,,,NL,NL
10,2016,Adams,416490,4578245,,
10,2016,Alamosa,,,NR,NL
10,2016,Arapahoe,1472572,8954428,,
10,2016,Archuleta,,,NR,NR
10,2016,Baca,,,NL,NL
10,2016,Bent,,,NL,NL
10,2016,Boulder,2202702,5993882,,
10,2016,Broomfield,,,NL,NL
10,2016,Chaffee,,352254,NR,
10,2016,Cheyenne,,,NL,NL
10,2016,Clear Creek,69509,486814,,
10,2016,Conejos,,380038,NL,
10,2016,Costilla,,265876,NR,
10,2016,Crowley,,,NL,NL
10,2016,Custer,,,NL,NL
10,2016,Delta,,,NL,NL
10,2016,Denver,17196445,28578229,,
10,2016,Dolores,,,NL,NL
10,2016,Douglas,,,NL,NL
10,2016,Eagle,173346,852099,,
10,2016,Elbert,,,NL,NL
10,2016,El Paso,8569109,,,NR
10,2016,Fremont,189039,,,NL
10,2016,Garfield,342751,1608072,,
10,2016,Gilpin,,253131,NR,
10,2016,Grand,,258512,NR,
10,2016,Gunnison,,481440,NR,
10,2016,Hinsdale,,,NL,NL
10,2016,Huerfano,,,NL,NR
10,2016,Jackson,,,NL,NL
10,2016,Jefferson,1637140,4226976,,
10,2016,Kiowa,,,NL,NL
10,2016,Kit Carson,,,NL,NL
10,2016,Lake,,198027,NL,
10,2016,La Plata,376178,1954316,,
10,2016,Larimer,1303215,4204839,,
10,2016,Las Animas,,2343718,NR,
10,2016,Lincoln,,,NL,NL
10,2016,Logan,,,NL,NL
10,2016,Mesa,,,NR,NR
10,2016,Mineral,,,NL,NL
10,2016,Moffat,,,NR,NL
10,2016,Montezuma,65684,1412949,,
10,2016,Montrose,,,NR,NL
10,2016,Morgan,,621119,NR,
10,2016,Otero,,,NL,NL
10,2016,Ouray,,404670,NR,
10,2016,Park,,304140,NR,
10,2016,Phillips,,,NL,NL
10,2016,Pitkin,71227,527278,,
10,2016,Prowers,,,NL,NL
10,2016,Pueblo,645119,2730719,,
10,2016,Rio Blanco,,,NL,NL
10,2016,Rio Grande,,,NL,NL
10,2016,Routt,205695,665803,,
10,2016,Saguache,,,NL,NR
10,2016,San Juan,,,NL,NR
10,2016,San Miguel,40475,242681,,
10,2016,Sedgwick,,,NR,NR
10,2016,Summit,156993,1235632,,
10,2016,Teller,,,NR,NL
10,2016,Washington,,,NL,NL
10,2016,Weld,242582,2535546,,
10,2016,Yuma,,,NL,NL
10,2017,Adams,948132,5441728,,
10,2017,Alamosa,,,NR,NL
10,2017,Arapahoe,927716,9221783,,
10,2017,Archuleta,,574929,NR,
10,2017,Baca,,,NL,NL
10,2017,Bent,,,NL,NL
10,2017,Boulder,1869460,6744069,,
10,2017,Broomfield,,,NL,NL
10,2017,Chaffee,,452091,NR,
10,2017,Cheyenne,,,NL,NL
10,2017,Clear Creek,33021,485097,,
10,2017,Conejos,,469150,NL,
10,2017,Costilla,,356750,NL,
10,2017,Crowley,,,NL,NL
10,2017,Custer,,,NL,NL
10,2017,Delta,,,NL,NL
10,2017,Denver,16854622,33586096,,
10,2017,Dolores,,,NL,NL
10,2017,Douglas,,,NL,NL
10,2017,Eagle,121584,982903,,
10,2017,Elbert,,,NL,NL
10,2017,El Paso,8153081,,,NR
10,2017,Fremont,143271,,,NL
10,2017,Garfield,265961,1773496,,
10,2017,Gilpin,,197522,NR,
10,2017,Grand,,,NR,NR
10,2017,Gunnison,,562053,NR,
10,2017,Hinsdale,,,NL,NL
10,2017,Huerfano,,,NL,NR
10,2017,Jackson,,,NL,NL
10,2017,Jefferson,1469845,4104272,,
10,2017,Kiowa,,,NL,NL
10,2017,Kit Carson,,,NL,NL
10,2017,Lake,,205966,NL,
10,2017,La Plata,299503,1971031,,
10,2017,Larimer,1124315,5315541,,
10,2017,Las Animas,35561,4192076,,
10,2017,Lincoln,,,NL,NL
10,2017,Logan,,,NL,NL
10,2017,Mesa,,1007121,NR,
10,2017,Mineral,,,NL,NL
10,2017,Moffat,,,NR,NL
10,2017,Montezuma,61290,1759476,,
10,2017,Montrose,,,NR,NL
10,2017,Morgan,,944046,NR,
10,2017,Otero,,,NR,NL
10,2017,Ouray,,504899,NR,
10,2017,Park,,344712,NR,
10,2017,Phillips,,,NL,NL
10,2017,Pitkin,57474,703705,,
10,2017,Prowers,,,NL,NL
10,2017,Pueblo,538665,3525795,,
10,2017,Rio Blanco,,,NL,NL
10,2017,Rio Grande,,,NL,NL
10,2017,Routt,,771913,NR,
10,2017,Saguache,,117885,NL,
10,2017,San Juan,,,NL,NR
10,2017,San Miguel,,266043,NR,
10,2017,Sedgwick,,,NR,NR
10,2017,Summit,120951,1295739,,
10,2017,Teller,,,NR,NL
10,2017,Washington,,,NL,NL
10,2017,Weld,327093,2554620,,
10,2017,Yuma,,,NL,NL
10,2018,Adams,509170,7365401,,
10,2018,Alamosa,,,NR,NL
10,2018,Arapahoe,826764,10245761,,
10,2018,Archuleta,,722415,NL,
10,2018,Baca,,,NL,NL
10,2018,Bent,,,NL,NL
10,2018,Boulder,1287700,7850413,,
10,2018,Broomfield,,,NL,NL
10,2018,Chaffee,,445329,NR,
10,2018,Cheyenne,,,NL,NL
10,2018,Clear Creek,21140,516655,,
10,2018,Conejos,,514891,NL,
10,2018,Costilla,,349525,NL,
10,2018,Crowley,,,NL,NR
10,2018,Custer,,,NL,NL
10,2018,Delta,,,NL,NL
10,2018,Denver,12720334,32338630,,
10,2018,Dolores,,,NL,NL
10,2018,Douglas,,,NL,NL
10,2018,Eagle,86610,1069220,,
10,2018,Elbert,,,NL,NL
10,2018,El Paso,7882342,,,NR
10,2018,Fremont,,,NR,NL
10,2018,Garfield,162367,1690316,,
10,2018,Gilpin,,194984,NL,
10,2018,Grand,,392970,NR,
10,2018,Gunnison,,567511,NL,
10,2018,Hinsdale,,,NL,NL
10,2018,Huerfano,,,NL,NR
10,2018,Jackson,,,NL,NL
10,2018,Jefferson,1249935,4153968,,
10,2018,Kiowa,,,NL,NL
10,2018,Kit Carson,,,NL,NL
10,2018,Lake,,218867,NL,
10,2018,La Plata,,2153231,NR,
10,2018,Larimer,932833,6622929,,
10,2018,Las Animas,27666,4273377,,
10,2018,Lincoln,,,NL,NL
10,2018,Logan,,,NL,NL
10,2018,Mesa,,1647110,NR,
10,2018,Mineral,,,NL,NL
10,2018,Moffat,,510016,NR,
10,2018,Montezuma,44755,1896742,,
10,2018,Montrose,,,NR,NL
10,2018,Morgan,,,NR,NR
10,2018,Otero,,,NR,NR
10,2018,Ouray,,612355,NL,
10,2018,Park,,368779,NR,
10,2018,Phillips,,,NL,NL
10,2018,Pitkin,33868,694980,,
10,2018,Prowers,,,NL,NL
10,2018,Pueblo,769549,5001654,,
10,2018,Rio Blanco,,,NL,NL
10,2018,Rio Grande,,,NL,NL
10,2018,Routt,132712,851265,,
10,2018,Saguache,,175549,NL,
10,2018,San Juan,,,NL,NR
10,2018,San Miguel,,284125,NR,
10,2018,Sedgwick,,,NR,NR
10,2018,Summit,92669,1336205,,
10,2018,Teller,,,NL,NL
10,2018,Washington,,,NL,NL
10,2018,Weld,334645,2362252,,
10,2018,Yuma,,,NL,NL
11,2014,Adams,480189,1304091,,
11,2014,Alamosa,,,NR,NL
11,2014,Arapahoe,1345048,805369,,
11,2014,Archuleta,,,NR,NR
11,2014,Baca,,,NL,NL
11,2014,Bent,,,NL,NL
11,2014,Boulder,2400813,3196349,,
11,2014,Broomfield,,,NL,NL
11,2014,Chaffee,,,NR,NR
11,2014,Cheyenne,,,NL,NL
11,2014,Clear Creek,91727,298012,,
11,2014,Conejos,,,NL,NL
11,2014,Costilla,,,NR,NR
11,2014,Crowley,,,NL,NL
11,2014,Custer,,,NL,NL
11,2014,Delta,,,NL,NL
11,2014,Denver,13469383,13742869,,
11,2014,Dolores,,,NL,NL
11,2014,Douglas,,,NL,NL
11,2014,Eagle,210732,373883,,
11,2014,Elbert,,,NL,NL
11,2014,El Paso,5223552,,,NR
11,2014,Fremont,159257,,,NL
11,2014,Garfield,318967,507297,,
11,2014,Gilpin,,,NR,NR
11,2014,Grand,,,NR,NR
11,2014,Gunnison,,133062,NR,
11,2014,Hinsdale,,,NL,NL
11,2014,Huerfano,,,NL,NL
11,2014,Jackson,,,NL,NL
11,2014,Jefferson,1837165,1679786,,
11,2014,Kiowa,,,NL,NL
11,2014,Kit Carson,,,NL,NL
11,2014,Lake,,,NL,NR
11,2014,La Plata,459409,647493,,
11,2014,Larimer,1185998,1493948,,
11,2014,Las Animas,,,NL,NR
11,2014,Lincoln,,,NL,NL
11,2014,Logan,,,NL,NL
11,2014,Mesa,,,NR,NL
11,2014,Mineral,,,NL,NL
11,2014,Moffat,,,NR,NL
11,2014,Montezuma,,,NR,NL
11,2014,Montrose,,,NR,NL
11,2014,Morgan,,,NR,NR
11,2014,Otero,,,NL,NL
11,2014,Ouray,,,NR,NR
11,2014,Park,,,NR,NR
11,2014,Phillips,,,NL,NL
11,2014,Pitkin,72294,216781,,
11,2014,Prowers,,,NL,NL
11,2014,Pueblo,324106,1137217,,
11,2014,Rio Blanco,,,NL,NL
11,2014,Rio Grande,,,NL,NL
11,2014,Routt,,,NR,NR
11,2014,Saguache,,,NL,NR
11,2014,San Juan,,,NL,NL
11,2014,San Miguel,26291,169659,,
11,2014,Sedgwick,,,NR,NR
11,2014,Summit,163698,706675,,
11,2014,Teller,,,NR,NL
11,2014,Washington,,,NL,NL
11,2014,Weld,416639,992006,,
11,2014,Yuma,,,NL,NL
11,2015,Adams,411536,2426969,,
11,2015,Alamosa,,,NR,NL
11,2015,Arapahoe,1474373,5485411,,
11,2015,Archuleta,,,NR,NR
11,2015,Baca,,,NL,NL
11,2015,Bent,,,NL,NL
11,2015,Boulder,2441291,4312311,,
11,2015,Broomfield,,,NL,NL
11,2015,Chaffee,,257406,NR,
11,2015,Cheyenne,,,NL,NL
11,2015,Clear Creek,65544,382303,,
11,2015,Conejos,,,NL,NR
11,2015,Costilla,,,NR,NR
11,2015,Crowley,,,NL,NL
11,2015,Custer,,,NL,NL
11,2015,Delta,,,NL,NL
11,2015,Denver,13509435,17834233,,
11,2015,Dolores,,,NL,NL
11,2015,Douglas,,,NL,NL
11,2015,Eagle,239175,608573,,
11,2015,Elbert,,,NL,NL
11,2015,El Paso,6629977,,,NR
11,2015,Fremont,146376,,,NL
11,2015,Garfield,276743,706287,,
11,2015,Gilpin,,165186,NR,
11,2015,Grand,,149468,NR,
11,2015,Gunnison,,250041,NR,
11,2015,Hinsdale,,,NL,NL
11,2015,Huerfano,,,NL,NR
11,2015,Jackson,,,NL,NL
11,2015,Jefferson,1654954,2816172,,
11,2015,Kiowa,,,NL,NL
11,2015,Kit Carson,,,NL,NL
11,2015,Lake,,,NL,NR
11,2015,La Plata,332966,1192549,,
11,2015,Larimer,1263937,2561270,,
11,2015,Las Animas,,850923,NR,
11,2015,Lincoln,,,NL,NL
11,2015,Logan,,,NL,NL
11,2015,Mesa,,,NR,NR
11,2015,Mineral,,,NL,NL
11,2015,Moffat,,,NR,NL
11,2015,Montezuma,93505,528833,,
11,2015,Montrose,,,NR,NL
11,2015,Morgan,,,NR,NR
11,2015,Otero,,,NL,NL
11,2015,Ouray,,,NR,NR
11,2015,Park,,168909,NR,
11,2015,Phillips,,,NL,NL
11,2015,Pitkin,78898,348178,,
11,2015,Prowers,,,NL,NL
11,2015,Pueblo,776637,1447179,,
11,2015,Rio Blanco,,,NL,NL
11,2015,Rio Grande,,,NL,NL
11,2015,Routt,182755,437492,,
11,2015,Saguache,,,NL,NR
11,2015,San Juan,,,NL,NR
11,2015,San Miguel,39568,121095,,
11,2015,Sedgwick,,,NR,NR
11,2015,Summit,214387,1022796,,
11,2015,Teller,,,NR,NL
11,2015,Washington,,,NL,NL
11,2015,Weld,361925,1688077,,
11,2015,Yuma,,,NL,NL
11,2016,Adams,529977,4396031,,
11,2016,Alamosa,,,NR,NL
11,2016,Arapahoe,1458869,8514717,,
11,2016,Archuleta,,,NR,NR
11,2016,Baca,,,NL,NL
11,2016,Bent,,,NL,NL
11,2016,Boulder,2099029,5444937,,
11,2016,Broomfield,,,NL,NL
11,2016,Chaffee,,308023,NR,
11,2016,Cheyenne,,,NL,NL
11,2016,Clear Creek,70063,431209,,
11,2016,Conejos,,320078,NL,
11,2016,Costilla,,228406,NR,
11,2016,Crowley,,,NL,NL
11,2016,Custer,,,NL,NL
11,2016,Delta,,,NL,NL
11,2016,Denver,17182972,26146211,,
11,2016,Dolores,,,NL,NL
11,2016,Douglas,,,NL,NL
11,2016,Eagle,150334,886933,,
11,2016,Elbert,,,NL,NL
11,2016,El Paso,8011818,,,NR
11,2016,Fremont,,,NR,NL
11,2016,Garfield,317199,1372095,,
11,2016,Gilpin,,187219,NR,
11,2016,Grand,,250357,NR,
11,2016,Gunnison,,390416,NR,
11,2016,Hinsdale,,,NL,NL
11,2016,Huerfano,,,NL,NR
11,2016,Jackson,,,NL,NL
11,2016,Jefferson,1474361,3935409,,
11,2016,Kiowa,,,NL,NL
11,2016,Kit Carson,,,NL,NL
11,2016,Lake,,,NL,NR
11,2016,La Plata,339564,1718599,,
11,2016,Larimer,1211727,3964140,,
11,2016,Las Animas,,2305460,NR,
11,2016,Lincoln,,,NL,NL
11,2016,Logan,,,NL,NL
11,2016,Mesa,,,NR,NR
11,2016,Mineral,,,NL,NL
11,2016,Moffat,,,NR,NL
11,2016,Montezuma,62866,1212346,,
11,2016,Montrose,,,NR,NL
11,2016,Morgan,,558715,NR,
11,2016,Otero,,,NL,NL
11,2016,Ouray,,298217,NR,
11,2016,Park,,277990,NR,
11,2016,Phillips,,,NL,NL
11,2016,Pitkin,60322,445008,,
11,2016,Prowers,,,NL,NL
11,2016,Pueblo,659236,2583047,,
11,2016,Rio Blanco,,,NL,NL
11,2016,Rio Grande,,,NL,NL
11,2016,Routt,168346,593501,,
11,2016,Saguache,,,NL,NR
11,2016,San Juan,,,NL,NR
11,2016,San Miguel,30453,146596,,
11,2016,Sedgwick,,,NR,NR
11,2016,Summit,,1314039,NR,
11,2016,Teller,,,NR,NL
11,2016,Washington,,,NL,NL
11,2016,Weld,,2417762,NR,
11,2016,Yuma,,,NL,NL
11,2017,Adams,999483,5558469,,
11,2017,Alamosa,,,NR,NL
11,2017,Arapahoe,755136,9034873,,
11,2017,Archuleta,,508490,NR,
11,2017,Baca,,,NL,NL
11,2017,Bent,,,NL,NL
11,2017,Boulder,1770651,6329971,,
11,2017,Broomfield,,,NL,NL
11,2017,Chaffee,,347798,NR,
11,2017,Cheyenne,,,NL,NL
11,2017,Clear Creek,38372,453940,,
11,2017,Conejos,,424081,NL,
11,2017,Costilla,,247946,NL,
11,2017,Crowley,,,NL,NL
11,2017,Custer,,,NL,NL
11,2017,Delta,,,NL,NL
11,2017,Denver,15704331,31195308,,
11,2017,Dolores,,,NL,NL
11,2017,Douglas,,,NL,NL
11,2017,Eagle,118682,980728,,
11,2017,Elbert,,,NL,NL
11,2017,El Paso,7652843,,,NR
11,2017,Fremont,133101,,,NL
11,2017,Garfield,243896,1581537,,
11,2017,Gilpin,,188913,NR,
11,2017,Grand,,272045,NR,
11,2017,Gunnison,,433357,NR,
11,2017,Hinsdale,,,NL,NL
11,2017,Huerfano,,,NL,NR
11,2017,Jackson,,,NL,NL
11,2017,Jefferson,1302651,3678694,,
11,2017,Kiowa,,,NL,NL
11,2017,Kit Carson,,,NL,NL
11,2017,Lake,,174191,NL,
11,2017,La Plata,278348,1753119,,
11,2017,Larimer,1095959,5125412,,
11,2017,Las Animas,36449,3956545,,
11,2017,Lincoln,,,NL,NL
11,2017,Logan,,,NL,NL
11,2017,Mesa,,963023,NR,
11,2017,Mineral,,,NL,NL
11,2017,Moffat,,,NR,NL
11,2017,Montezuma,54431,1658451,,
11,2017,Montrose,,,NR,NL
11,2017,Morgan,,880963,NR,
11,2017,Otero,,,NR,NL
11,2017,Ouray,,,NR,NR
11,2017,Park,,323525,NR,
11,2017,Phillips,,,NL,NL
11,2017,Pitkin,53994,571977,,
11,2017,Prowers,,,NL,NL
11,2017,Pueblo,501175,3320340,,
11,2017,Rio Blanco,,,NL,NL
11,2017,Rio Grande,,,NL,NL
11,2017,Routt,,661206,NR,
11,2017,Saguache,,95793,NL,
11,2017,San Juan,,,NL,NR
11,2017,San Miguel,,181166,NR,
11,2017,Sedgwick,,,NR,NR
11,2017,Summit,114788,1411797,,
11,2017,Teller,,,NL,NL
11,2017,Washington,,,NL,NL
11,2017,Weld,351629,2433403,,
11,2017,Yuma,,,NL,NL
11,2018,Adams,475793,7404234,,
11,2018,Alamosa,,,NR,NL
11,2018,Arapahoe,793814,10251205,,
11,2018,Archuleta,,629695,NL,
11,2018,Baca,,,NL,NL
11,2018,Bent,,,NL,NL
11,2018,Boulder,1277657,7404306,,
11,2018,Broomfield,,,NL,NL
11,2018,Chaffee,,379794,NR,
11,2018,Cheyenne,,,NL,NL
11,2018,Clear Creek,23148,478979,,
11,2018,Conejos,,448685,NL,
11,2018,Costilla,,293351,NL,
11,2018,Crowley,,,NL,NL
11,2018,Custer,,,NL,NL
11,2018,Delta,,,NL,NL
11,2018,Denver,11829016,31470367,,
11,2018,Dolores,,,NL,NL
11,2018,Douglas,,,NL,NL
11,2018,Eagle,84221,1073888,,
11,2018,Elbert,,,NL,NL
11,2018,El Paso,7203476,,,NR
11,2018,Fremont,112642,,,NL
11,2018,Garfield,118710,1540424,,
11,2018,Gilpin,,171444,NL,
11,2018,Grand,,385453,NR,
11,2018,Gunnison,,459020,NL,
11,2018,Hinsdale,,,NL,NL
11,2018,Huerfano,,,NL,NR
11,2018,Jackson,,,NL,NL
11,2018,Jefferson,1305975,4135774,,
11,2018,Kiowa,,,NL,NL
11,2018,Kit Carson,,,NL,NL
11,2018,Lake,,193034,NL,
11,2018,La Plata,,1916314,NR,
11,2018,Larimer,894188,6471039,,
11,2018,Las Animas,23048,4067789,,
11,2018,Lincoln,,,NL,NL
11,2018,Logan,,,NL,NL
11,2018,Mesa,,1553111,NR,
11,2018,Mineral,,,NL,NL
11,2018,Moffat,,500264,NR,
11,2018,Montezuma,45252,1751540,,
11,2018,Montrose,,,NR,NL
11,2018,Morgan,,,NR,NR
11,2018,Otero,,,NR,NR
11,2018,Ouray,,549988,NL,
11,2018,Park,,324363,NR,
11,2018,Phillips,,,NL,NL
11,2018,Pitkin,33385,599002,,
11,2018,Prowers,,,NL,NL
11,2018,Pueblo,602548,4868317,,
11,2018,Rio Blanco,,,NL,NL
11,2018,Rio Grande,,,NL,NL
11,2018,Routt,125491,758528,,
11,2018,Saguache,,139665,NL,
11,2018,San Juan,,,NL,NR
11,2018,San Miguel,,200869,NR,
11,2018,Sedgwick,,,NR,NR
11,2018,Summit,90339,1504585,,
11,2018,Teller,,,NL,NL
11,2018,Washington,,,NL,NL
11,2018,Weld,350896,2346003,,
11,2018,Yuma,,,NL,NL
12,2014,Adams,470394,1445817,,
12,2014,Alamosa,,,NR,NL
12,2014,Arapahoe,1498465,1416559,,
12,2014,Archuleta,,,NR,NR
12,2014,Baca,,,NL,NL
12,2014,Bent,,,NL,NL
12,2014,Boulder,2548354,3592405,,
12,2014,Broomfield,,,NL,NL
12,2014,Chaffee,,,NR,NR
12,2014,Cheyenne,,,NL,NL
12,2014,Clear Creek,83182,371997,,
12,2014,Conejos,,,NL,NL
12,2014,Costilla,,,NR,NR
12,2014,Crowley,,,NL,NL
12,2014,Custer,,,NL,NL
12,2014,Delta,,,NL,NL
12,2014,Denver,12138739,14797861,,
12,2014,Dolores,,,NL,NL
12,2014,Douglas,,,NL,NL
12,2014,Eagle,277950,710631,,
12,2014,Elbert,,,NL,NL
12,2014,El Paso,5517533,,,NR
12,2014,Fremont,178729,,,NL
12,2014,Garfield,283365,560065,,
12,2014,Gilpin,34112,103121,,
12,2014,Grand,,,NR,NR
12,2014,Gunnison,,228173,NR,
12,2014,Hinsdale,,,NL,NL
12,2014,Huerfano,,,NL,NL
12,2014,Jackson,,,NL,NL
12,2014,Jefferson,1832756,1990092,,
12,2014,Kiowa,,,NL,NL
12,2014,Kit Carson,,,NL,NL
12,2014,Lake,,,NL,NR
12,2014,La Plata,497203,838948,,
12,2014,Larimer,1316194,1613144,,
12,2014,Las Animas,,,NR,NR
12,2014,Lincoln,,,NL,NL
12,2014,Logan,,,NL,NL
12,2014,Mesa,,,NR,NL
12,2014,Mineral,,,NL,NL
12,2014,Moffat,,,NR,NL
12,2014,Montezuma,117849,,,NR
12,2014,Montrose,,,NR,NL
12,2014,Morgan,,,NR,NR
12,2014,Otero,,,NL,NL
12,2014,Ouray,,,NR,NR
12,2014,Park,,,NR,NR
12,2014,Phillips,,,NL,NL
12,2014,Pitkin,84226,599569,,
12,2014,Prowers,,,NL,NL
12,2014,Pueblo,399460,1158670,,
12,2014,Rio Blanco,,,NL,NL
12,2014,Rio Grande,,,NL,NL
12,2014,Routt,169025,493734,,
12,2014,Saguache,,,NL,NR
12,2014,San Juan,,,NL,NL
12,2014,San Miguel,43788,292834,,
12,2014,Sedgwick,,,NR,NR
12,2014,Summit,205226,1256397,,
12,2014,Teller,,,NR,NL
12,2014,Washington,,,NL,NL
12,2014,Weld,394521,1071049,,
12,2014,Yuma,,,NL,NL
12,2015,Adams,441833,2706310,,
12,2015,Alamosa,,,NR,NL
12,2015,Arapahoe,1606205,6055214,,
12,2015,Archuleta,,,NR,NR
12,2015,Baca,,,NL,NL
12,2015,Bent,,,NL,NL
12,2015,Boulder,2807281,4621551,,
12,2015,Broomfield,,,NL,NL
12,2015,Chaffee,,,NR,NR
12,2015,Cheyenne,,,NL,NL
12,2015,Clear Creek,81631,492005,,
12,2015,Conejos,,,NL,NR
12,2015,Costilla,,,NR,NR
12,2015,Crowley,,,NL,NL
12,2015,Custer,,,NL,NL
12,2015,Delta,,,NL,NL
12,2015,Denver,16255498,19339032,,
12,2015,Dolores,,,NL,NL
12,2015,Douglas,,,NL,NL
12,2015,Eagle,273264,948426,,
12,2015,Elbert,,,NL,NL
12,2015,El Paso,7639235,,,NR
12,2015,Fremont,160693,,,NL
12,2015,Garfield,318985,801776,,
12,2015,Gilpin,,145319,NR,
12,2015,Grand,,274910,NR,
12,2015,Gunnison,,365817,NR,
12,2015,Hinsdale,,,NL,NL
12,2015,Huerfano,,,NL,NR
12,2015,Jackson,,,NL,NL
12,2015,Jefferson,1745285,3153194,,
12,2015,Kiowa,,,NL,NL
12,2015,Kit Carson,,,NL,NL
12,2015,Lake,,,NL,NR
12,2015,La Plata,370071,1460381,,
12,2015,Larimer,1374506,2818206,,
12,2015,Las Animas,,921083,NR,
12,2015,Lincoln,,,NL,NL
12,2015,Logan,,,NL,NL
12,2015,Mesa,,,NR,NR
12,2015,Mineral,,,NL,NL
12,2015,Moffat,,,NR,NL
12,2015,Montezuma,89934,559469,,
12,2015,Montrose,,,NR,NL
12,2015,Morgan,,,NR,NR
12,2015,Otero,,,NL,NL
12,2015,Ouray,,,NR,NR
12,2015,Park,,188927,NR,
12,2015,Phillips,,,NL,NL
12,2015,Pitkin,83107,895847,,
12,2015,Prowers,,,NL,NL
12,2015,Pueblo,1251262,1530280,,
12,2015,Rio Blanco,,,NL,NL
12,2015,Rio Grande,,,NL,NL
12,2015,Routt,203563,655561,,
12,2015,Saguache,,,NL,NR
12,2015,San Juan,,,NL,NR
12,2015,San Miguel,45244,275068,,
12,2015,Sedgwick,,,NR,NR
12,2015,Summit,234110,1750307,,
12,2015,Teller,,,NR,NL
12,2015,Washington,,,NL,NL
12,2015,Weld,384896,1849039,,
12,2015,Yuma,,,NL,NL
12,2016,Adams,568391,4593466,,
12,2016,Alamosa,,,NR,NL
12,2016,Arapahoe,1447994,9260969,,
12,2016,Archuleta,,,NR,NR
12,2016,Baca,,,NL,NL
12,2016,Bent,,,NL,NL
12,2016,Boulder,2510721,5821440,,
12,2016,Broomfield,,,NL,NL
12,2016,Chaffee,,351614,NR,
12,2016,Cheyenne,,,NL,NL
12,2016,Clear Creek,61999,526729,,
12,2016,Conejos,,339375,NL,
12,2016,Costilla,,223780,NR,
12,2016,Crowley,,,NL,NL
12,2016,Custer,,,NL,NL
12,2016,Delta,,,NL,NL
12,2016,Denver,16064917,27400081,,
12,2016,Dolores,,,NL,NL
12,2016,Douglas,,,NL,NL
12,2016,Eagle,163815,1398924,,
12,2016,Elbert,,,NL,NL
12,2016,El Paso,8417826,,,NR
12,2016,Fremont,173405,,,NL
12,2016,Garfield,322592,1451481,,
12,2016,Gilpin,,204163,NR,
12,2016,Grand,,390044,NR,
12,2016,Gunnison,,530400,NR,
12,2016,Hinsdale,,,NL,NL
12,2016,Huerfano,,,NL,NR
12,2016,Jackson,,,NL,NL
12,2016,Jefferson,1545983,4354956,,
12,2016,Kiowa,,,NL,NL
12,2016,Kit Carson,,,NL,NL
12,2016,Lake,,182830,NL,
12,2016,La Plata,334003,2011310,,
12,2016,Larimer,1260854,4145435,,
12,2016,Las Animas,,2389493,NR,
12,2016,Lincoln,,,NL,NL
12,2016,Logan,,,NL,NL
12,2016,Mesa,,,NR,NR
12,2016,Mineral,,,NL,NL
12,2016,Moffat,,,NR,NL
12,2016,Montezuma,,1211288,NR,
12,2016,Montrose,,,NR,NL
12,2016,Morgan,,579314,NR,
12,2016,Otero,,,NR,NL
12,2016,Ouray,,334503,NR,
12,2016,Park,,301869,NR,
12,2016,Phillips,,,NL,NL
12,2016,Pitkin,70724,1065431,,
12,2016,Prowers,,,NL,NL
12,2016,Pueblo,637069,2566125,,
12,2016,Rio Blanco,,,NL,NL
12,2016,Rio Grande,,,NL,NL
12,2016,Routt,188092,789398,,
12,2016,Saguache,,,NL,NR
12,2016,San Juan,,,NL,NR
12,2016,San Miguel,30626,316572,,
12,2016,Sedgwick,,,NR,NR
12,2016,Summit,163465,2203456,,
12,2016,Teller,,,NR,NL
12,2016,Washington,,,NL,NL
12,2016,Weld,309108,2486668,,
12,2016,Yuma,,,NL,NL
12,2017,Adams,782044,6120302,,
12,2017,Alamosa,,,NR,NL
12,2017,Arapahoe,881650,9761509,,
12,2017,Archuleta,,732699,NR,
12,2017,Baca,,,NL,NL
12,2017,Bent,,,NL,NL
12,2017,Boulder,1816738,6814221,,
12,2017,Broomfield,,,NL,NL
12,2017,Chaffee,,398262,NR,
12,2017,Cheyenne,,,NL,NL
12,2017,Clear Creek,32356,574268,,
12,2017,Conejos,,434200,NL,
12,2017,Costilla,,273773,NL,
12,2017,Crowley,,,NL,NL
12,2017,Custer,,,NL,NL
12,2017,Delta,,,NL,NL
12,2017,Denver,14510755,32265126,,
12,2017,Dolores,,,NL,NL
12,2017,Douglas,,,NL,NL
12,2017,Eagle,132404,1531387,,
12,2017,Elbert,,,NL,NL
12,2017,El Paso,8513185,,,NR
12,2017,Fremont,146945,,,NL
12,2017,Garfield,233612,1681605,,
12,2017,Gilpin,,179250,NR,
12,2017,Grand,,435934,NR,
12,2017,Gunnison,,397636,NR,
12,2017,Hinsdale,,,NL,NL
12,2017,Huerfano,,,NL,NR
12,2017,Jackson,,,NL,NL
12,2017,Jefferson,1427543,4291144,,
12,2017,Kiowa,,,NL,NL
12,2017,Kit Carson,,,NL,NL
12,2017,Lake,,206999,NL,
12,2017,La Plata,300663,2010428,,
12,2017,Larimer,1164472,5490891,,
12,2017,Las Animas,49588,4019496,,
12,2017,Lincoln,,,NL,NL
12,2017,Logan,,,NL,NL
12,2017,Mesa,,1063973,NR,
12,2017,Mineral,,,NL,NL
12,2017,Moffat,,,NR,NL
12,2017,Montezuma,67895,1687019,,
