stateabbrv,statename,stfips,areatyname,areaname,areatype,area,periodyear,periodtype,pertypdesc,period,inctype,incdesc,incsource,incsrcdesc,income,incrank,population,releasedate
CO,Colorado,8,County,Rio Grande County,4,105,1982,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),106082000,31,10914,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1982,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),9720,47,10914,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1983,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),130138000,28,11094,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1983,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),11730,32,11094,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1984,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),132558000,30,11058,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1984,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),11988,36,11058,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1985,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),141944000,30,11113,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1985,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),12773,32,11113,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1986,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),137015000,31,11328,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1986,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),12095,39,11328,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1987,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),141104000,32,11398,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1987,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),12380,45,11398,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1988,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),138974000,33,11228,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1988,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),12377,47,11228,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1989,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),161617000,32,10891,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1989,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),14840,38,10891,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1989,1,Annual,0,3,Median Household Income - United States Census,1,Census,22032,44,10891,
CO,Colorado,8,County,Rio Grande County,4,105,1990,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),174719000,30,10764,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1990,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),16232,34,10764,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1990,1,Annual,0,3,Median Household Income - United States Census,1,Census,19193,53,10770,
CO,Colorado,8,County,Rio Grande County,4,105,1991,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),168118000,33,10814,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1991,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),15546,41,10814,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1992,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),172083000,34,10831,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1992,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),15888,45,10831,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1993,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),189658000,33,10954,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1993,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),17314,41,10954,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1993,1,Annual,0,3,Median Household Income - United States Census,1,Census,24169,51,10954,
CO,Colorado,8,County,Rio Grande County,4,105,1994,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),208024000,34,11267,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1994,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),18463,36,11267,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1995,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),224656000,34,11606,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1995,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),19357,33,11606,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1995,1,Annual,0,3,Median Household Income - United States Census,1,Census,23646,56,11606,
CO,Colorado,8,County,Rio Grande County,4,105,1996,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),247318000,32,11791,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1996,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),20975,29,11791,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1997,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),237307000,36,11990,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1997,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),19792,43,11990,20151119
CO,Colorado,8,County,Rio Grande County,4,105,1997,1,Annual,0,3,Median Household Income - United States Census,1,Census,25808,56,11990,
CO,Colorado,8,County,Rio Grande County,4,105,1998,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),262072000,36,12163,20161117
CO,Colorado,8,County,Rio Grande County,4,105,1998,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),21547,43,12163,20161117
CO,Colorado,8,County,Rio Grande County,4,105,1998,1,Annual,0,3,Median Household Income - United States Census,1,Census,26428,55,12163,
CO,Colorado,8,County,Rio Grande County,4,105,1999,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),270513000,36,12258,20161117
CO,Colorado,8,County,Rio Grande County,4,105,1999,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),22068,43,12258,20161117
CO,Colorado,8,County,Rio Grande County,4,105,1999,1,Annual,0,3,Median Household Income - United States Census,1,Census,19193,53,12258,
CO,Colorado,8,County,Rio Grande County,4,105,2000,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),288198000,36,12445,20161117
CO,Colorado,8,County,Rio Grande County,4,105,2000,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),23158,39,12445,20161117
CO,Colorado,8,County,Rio Grande County,4,105,2000,1,Annual,0,3,Median Household Income - United States Census,1,Census,32646,49,12413,
CO,Colorado,8,County,Rio Grande County,4,105,2001,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),287363000,38,12213,20161117
CO,Colorado,8,County,Rio Grande County,4,105,2001,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),23529,48,12213,20161117
CO,Colorado,8,County,Rio Grande County,4,105,2001,1,Annual,0,3,Median Household Income - United States Census,1,Census,32344,47,12172,
CO,Colorado,8,County,Rio Grande County,4,105,2002,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),309411000,38,12224,20161117
CO,Colorado,8,County,Rio Grande County,4,105,2002,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),25312,33,12224,20161117
CO,Colorado,8,County,Rio Grande County,4,105,2002,1,Annual,0,3,Median Household Income - United States Census,1,Census,32858,43,12157,
CO,Colorado,8,County,Rio Grande County,4,105,2003,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),294940000,39,12296,20161117
CO,Colorado,8,County,Rio Grande County,4,105,2003,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),23987,50,12296,20161117
CO,Colorado,8,County,Rio Grande County,4,105,2003,1,Annual,0,3,Median Household Income - United States Census,1,Census,33935,41,12192,
CO,Colorado,8,County,Rio Grande County,4,105,2004,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),304217000,39,12328,20161117
CO,Colorado,8,County,Rio Grande County,4,105,2004,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),24677,51,12328,20161117
CO,Colorado,8,County,Rio Grande County,4,105,2004,1,Annual,0,3,Median Household Income - United States Census,1,Census,34680,43,12193,
CO,Colorado,8,County,Rio Grande County,4,105,2005,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),318633000,39,12208,20161117
CO,Colorado,8,County,Rio Grande County,4,105,2005,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),26100,48,12208,20161117
CO,Colorado,8,County,Rio Grande County,4,105,2005,1,Annual,0,3,Median Household Income - United States Census,1,Census,34215,50,12043,
CO,Colorado,8,County,Rio Grande County,4,105,2006,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),323993000,40,12033,20161117
CO,Colorado,8,County,Rio Grande County,4,105,2006,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),26925,44,12033,20161117
CO,Colorado,8,County,Rio Grande County,4,105,2006,1,Annual,0,3,Median Household Income - United States Census,1,Census,35842,48,11839,
CO,Colorado,8,County,Rio Grande County,4,105,2007,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),352706000,40,11852,20161117
CO,Colorado,8,County,Rio Grande County,4,105,2007,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),29759,45,11852,20161117
CO,Colorado,8,County,Rio Grande County,4,105,2007,1,Annual,0,3,Median Household Income - United States Census,1,Census,37350,47,11621,
CO,Colorado,8,County,Rio Grande County,4,105,2008,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),377745000,39,11860,20161117
CO,Colorado,8,County,Rio Grande County,4,105,2008,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),31850,41,11860,20161117
CO,Colorado,8,County,Rio Grande County,4,105,2008,1,Annual,0,3,Median Household Income - United States Census,1,Census,37353,53,11632,
CO,Colorado,8,County,Rio Grande County,4,105,2009,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),377709000,37,11872,20161117
CO,Colorado,8,County,Rio Grande County,4,105,2009,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),31815,40,11872,20161117
CO,Colorado,8,County,Rio Grande County,4,105,2009,1,Annual,0,3,Median Household Income - United States Census,1,Census,37993,50,11581,
CO,Colorado,8,County,Rio Grande County,4,105,2010,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),372475000,38,12018,20161117
CO,Colorado,8,County,Rio Grande County,4,105,2010,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),30993,42,12018,20161117
CO,Colorado,8,County,Rio Grande County,4,105,2010,1,Annual,0,3,Median Household Income - United States Census,1,Census,37300,52,11982,
CO,Colorado,8,County,Rio Grande County,4,105,2011,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),405620000,38,11923,20161117
CO,Colorado,8,County,Rio Grande County,4,105,2011,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),34020,42,11923,20161117
CO,Colorado,8,County,Rio Grande County,4,105,2011,1,Annual,0,3,Median Household Income - United States Census,1,Census,37472,NULL,NULL,
CO,Colorado,8,County,Rio Grande County,4,105,2012,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),405511000,39,11895,20161117
CO,Colorado,8,County,Rio Grande County,4,105,2012,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),34091,44,11895,20161117
CO,Colorado,8,County,Rio Grande County,4,105,2012,1,Annual,0,3,Median Household Income - United States Census,1,Census,37837,NULL,NULL,
CO,Colorado,8,County,Rio Grande County,4,105,2013,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),409325000,40,11751,20161117
CO,Colorado,8,County,Rio Grande County,4,105,2013,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),34833,45,11751,20161117
CO,Colorado,8,County,Rio Grande County,4,105,2013,1,Annual,0,3,Median Household Income - United States Census,1,Census,39834,NULL,NULL,
CO,Colorado,8,County,Rio Grande County,4,105,2014,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),419876000,40,11611,20161117
CO,Colorado,8,County,Rio Grande County,4,105,2014,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),36162,48,11611,20161117
CO,Colorado,8,County,Rio Grande County,4,105,2014,1,Annual,0,3,Median Household Income - United States Census,1,Census,40593,NULL,NULL,
CO,Colorado,8,County,Rio Grande County,4,105,2015,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),457481000,23,11543,20170628
CO,Colorado,8,County,Rio Grande County,4,105,2015,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),39633,38,11543,20170628
CO,Colorado,8,County,Rio Grande County,4,105,2015,1,Annual,0,3,Median Household Income - United States Census,1,Census,40259,NULL,NULL,
CO,Colorado,8,County,Rio Grande County,4,105,2016,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),479897000,39,11479,20180808
CO,Colorado,8,County,Rio Grande County,4,105,2016,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),41807,33,11479,20180808
CO,Colorado,8,County,Rio Grande County,4,105,2016,1,Annual,0,3,Median Household Income - United States Census,1,Census,41128,NULL,NULL,
CO,Colorado,8,County,Rio Grande County,4,105,2017,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),514693000,38,11301,20190131
CO,Colorado,8,County,Rio Grande County,4,105,2017,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),45544,31,11301,20190131
CO,Colorado,8,County,Routt County,4,107,1969,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),23250000,31,6519,20151119
CO,Colorado,8,County,Routt County,4,107,1969,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),3566,19,6519,20151119
CO,Colorado,8,County,Routt County,4,107,1970,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),27082000,31,6736,20151119
CO,Colorado,8,County,Routt County,4,107,1970,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),4020,20,6736,20151119
CO,Colorado,8,County,Routt County,4,107,1971,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),31709000,30,7393,20151119
CO,Colorado,8,County,Routt County,4,107,1971,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),4289,21,7393,20151119
CO,Colorado,8,County,Routt County,4,107,1972,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),40368000,27,8184,20151119
CO,Colorado,8,County,Routt County,4,107,1972,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),4933,17,8184,20151119
CO,Colorado,8,County,Routt County,4,107,1973,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),47710000,28,8805,20151119
CO,Colorado,8,County,Routt County,4,107,1973,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),5419,21,8805,20151119
CO,Colorado,8,County,Routt County,4,107,1974,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),56858000,27,9014,20151119
CO,Colorado,8,County,Routt County,4,107,1974,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),6308,15,9014,20151119
CO,Colorado,8,County,Routt County,4,107,1975,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),66780000,25,9791,20151119
CO,Colorado,8,County,Routt County,4,107,1975,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),6821,14,9791,20151119
CO,Colorado,8,County,Routt County,4,107,1976,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),74878000,24,10135,20151119
CO,Colorado,8,County,Routt County,4,107,1976,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),7388,7,10135,20151119
CO,Colorado,8,County,Routt County,4,107,1977,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),88227000,23,10698,20151119
CO,Colorado,8,County,Routt County,4,107,1977,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),8247,9,10698,20151119
CO,Colorado,8,County,Routt County,4,107,1978,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),117040000,21,11759,20151119
CO,Colorado,8,County,Routt County,4,107,1978,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),9953,6,11759,20151119
CO,Colorado,8,County,Routt County,4,107,1979,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),145458000,21,12963,20151119
CO,Colorado,8,County,Routt County,4,107,1979,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),11221,8,12963,20151119
CO,Colorado,8,County,Routt County,4,107,1980,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),167649000,22,13448,20151119
CO,Colorado,8,County,Routt County,4,107,1980,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),12466,10,13448,20151119
CO,Colorado,8,County,Routt County,4,107,1981,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),186001000,22,13594,20151119
CO,Colorado,8,County,Routt County,4,107,1981,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),13683,8,13594,20151119
CO,Colorado,8,County,Routt County,4,107,1982,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),195641000,22,13996,20151119
CO,Colorado,8,County,Routt County,4,107,1982,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),13978,10,13996,20151119
CO,Colorado,8,County,Routt County,4,107,1983,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),204183000,22,14144,20151119
CO,Colorado,8,County,Routt County,4,107,1983,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),14436,13,14144,20151119
CO,Colorado,8,County,Routt County,4,107,1984,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),217129000,22,14080,20151119
CO,Colorado,8,County,Routt County,4,107,1984,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),15421,12,14080,20151119
CO,Colorado,8,County,Routt County,4,107,1985,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),212282000,22,13831,20151119
CO,Colorado,8,County,Routt County,4,107,1985,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),15348,14,13831,20151119
CO,Colorado,8,County,Routt County,4,107,1986,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),201933000,23,13478,20151119
CO,Colorado,8,County,Routt County,4,107,1986,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),14982,17,13478,20151119
CO,Colorado,8,County,Routt County,4,107,1987,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),210020000,23,13498,20151119
CO,Colorado,8,County,Routt County,4,107,1987,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),15559,17,13498,20151119
CO,Colorado,8,County,Routt County,4,107,1988,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),240818000,22,13372,20151119
CO,Colorado,8,County,Routt County,4,107,1988,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),18009,12,13372,20151119
CO,Colorado,8,County,Routt County,4,107,1989,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),264915000,21,13625,20151119
CO,Colorado,8,County,Routt County,4,107,1989,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),19443,10,13625,20151119
CO,Colorado,8,County,Routt County,4,107,1989,1,Annual,0,3,Median Household Income - United States Census,1,Census,29187,18,13625,
CO,Colorado,8,County,Routt County,4,107,1990,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),294495000,20,14239,20151119
CO,Colorado,8,County,Routt County,4,107,1990,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),20682,11,14239,20151119
CO,Colorado,8,County,Routt County,4,107,1990,1,Annual,0,3,Median Household Income - United States Census,1,Census,31409,14,14088,
CO,Colorado,8,County,Routt County,4,107,1991,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),311380000,20,14807,20151119
CO,Colorado,8,County,Routt County,4,107,1991,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),21029,10,14807,20151119
CO,Colorado,8,County,Routt County,4,107,1992,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),342332000,20,15314,20151119
CO,Colorado,8,County,Routt County,4,107,1992,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),22354,10,15314,20151119
CO,Colorado,8,County,Routt County,4,107,1993,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),382254000,20,15989,20151119
CO,Colorado,8,County,Routt County,4,107,1993,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),23907,9,15989,20151119
CO,Colorado,8,County,Routt County,4,107,1993,1,Annual,0,3,Median Household Income - United States Census,1,Census,35488,15,15989,
CO,Colorado,8,County,Routt County,4,107,1994,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),412647000,20,16678,20151119
CO,Colorado,8,County,Routt County,4,107,1994,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),24742,10,16678,20151119
CO,Colorado,8,County,Routt County,4,107,1995,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),441095000,20,17295,20151119
CO,Colorado,8,County,Routt County,4,107,1995,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),25504,13,17295,20151119
CO,Colorado,8,County,Routt County,4,107,1995,1,Annual,0,3,Median Household Income - United States Census,1,Census,38825,17,17295,
CO,Colorado,8,County,Routt County,4,107,1996,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),484495000,20,17831,20151119
CO,Colorado,8,County,Routt County,4,107,1996,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),27171,11,17831,20151119
CO,Colorado,8,County,Routt County,4,107,1997,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),522674000,20,18313,20151119
CO,Colorado,8,County,Routt County,4,107,1997,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),28541,12,18313,20151119
CO,Colorado,8,County,Routt County,4,107,1997,1,Annual,0,3,Median Household Income - United States Census,1,Census,42799,14,18313,
CO,Colorado,8,County,Routt County,4,107,1998,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),584757000,19,18653,20161117
CO,Colorado,8,County,Routt County,4,107,1998,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),31349,12,18653,20161117
CO,Colorado,8,County,Routt County,4,107,1998,1,Annual,0,3,Median Household Income - United States Census,1,Census,45405,14,18653,
CO,Colorado,8,County,Routt County,4,107,1999,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),643765000,19,19237,20161117
CO,Colorado,8,County,Routt County,4,107,1999,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),33465,11,19237,20161117
